queue	key	label	source	source_id	hint
review-readiness	CHEBI:82758	prodigiosin	CHEBI	PMID:15853884|PMID:24247721|PMID:24372158|PMID:24440841|PMID:24587717	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:8455	proguanil	CHEBI	PMID:10348748|PMID:10848923|PMID:15504827|PMID:8866915	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:8461	promethazine	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:8462	promethazine hydrochloride	CHEBI	PMID:20541454|PMID:21125640|PMID:21134682|PMID:21788155|PMID:21871787	MECHANISM_REVIEW: mechanism is absent; 9 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:171658	promysalin	CHEBI	PMID:22035801|PMID:26024439|PMID:26860469|PMID:27096543|PMID:28821717	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:8464	prontosil	CHEBI	PMID:19283418|PMID:20781405|PMID:2080660	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:28905	prop-2-yn-1-ol	CHEBI	PMID:18974778|PMID:20151225|PMID:23043843	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:87462	propamidine	CHEBI	PMID:26101555	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:87175	propamidine isethionate	CHEBI	PMID:23601234	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:82033	propamocarb	CHEBI	PMID:14985943|PMID:15204535|PMID:22699710|PMID:24791956	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:52429	propicillin	ARO+CHEBI	PMID:3588519|PMID:14056922	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:8489	propiconazole	ARO+CHEBI	PMID:29507067|PMID:19128860	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:81755	propineb	CHEBI	PMID:18822360|PMID:19911290|PMID:21442209|PMID:982313	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:30768	propionic acid	CHEBI	PMID:15868474|PMID:1628870|PMID:16763906	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:156072	propyl benzoate	CHEBI	PMID:11829642|PMID:15844481|PMID:18392755|PMID:19503938|PMID:21450321	MECHANISM_REVIEW: mechanism is absent; 8 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:32063	propylparaben	CHEBI	PMID:21492176|PMID:21549034|PMID:21608130|PMID:21645663|PMID:21705745	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:83555	proquinazid	CHEBI	PMID:19418441	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:82084	prothiocarb	CHEBI	PMID:1063650	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:32066	prothionamide	ARO	PMID:6459296	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:15795	protoaphin aglucone	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:73086	protobassic acid	CHEBI	PMID:14559279|PMID:20603877	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:32071	Prulifloxacin	ARO+CHEBI	PMID:1667252|PMID:9531524|PMID:34905092|PMID:1335082|PMID:15646539	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:8602	pseudobaptigenin	CHEBI	PMID:15283457|PMID:16413562|PMID:23265844	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:78327	pseudobaptigenin(1−)	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:29668	pulvomycin	ARO	PMID:16734421|PMID:15581367|PMID:364475|PMID:7957075	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:167695	punicalagin	CHEBI	PMID:38085406|PMID:38266943|PMID:38455601|PMID:38609050|PMID:38625605	MECHANISM_REVIEW: mechanism is absent; 9 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:17939	puromycin	ARO+CHEBI	PMID:7608059|PMID:13945541|PMID:15843471|PMID:18322149|PMID:323854	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 5 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:69472	purpurester A	CHEBI	PMID:21879714	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:8647	purpurogallin	CHEBI	PMID:1799443|PMID:18878807|PMID:8326817|PMID:9178568|PMID:9568088	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:69470	purpurquinone B	CHEBI	PMID:21879714	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:8653	pyocyanine	CHEBI	PMID:21888766|PMID:27322205|PMID:27517959|PMID:27559393|PMID:27940577	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:156453	pyoluteorin	CHEBI	PMID:10094695|PMID:15989223|PMID:16269724|PMID:16391073|PMID:17308941	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:78780	pyraclostrobin	ARO+CHEBI	PMID:12226492|PMID:22730168|PMID:23554042|PMID:23793800|PMID:23998307	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:83212	pyrametostrobin	CHEBI		MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66302	pyranojacareubin	CHEBI	PMID:15684529|PMID:17826924|PMID:19408685|PMID:21972812	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:83202	pyraoxystrobin	CHEBI	PMID:24752609|PMID:24972875	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:131601	pyraziflumid	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:71311	pyrazine-2-carboxylic acid	CHEBI	PMID:19298694|PMID:19963078|PMID:20099263|PMID:20382083|PMID:20429806	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:45285	pyrazinecarboxamide	ARO+CHEBI	PMID:26104205|PMID:14977529|PMID:18517115|PMID:18604033	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:81942	pyrazophos	CHEBI	PMID:1063720|PMID:2742999|PMID:7881218	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:83261	pyribencarb	CHEBI	PMID:24674936	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:81736	pyributicarb	CHEBI	PMID:15853388|PMID:16233493|PMID:17293382|PMID:21115097	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:84035	pyridoxatin	CHEBI	PMID:2071495|PMID:24663111	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:81972	pyrifenox	ARO+CHEBI	PMID:10919801|PMID:15884838|PMID:23878964|PMID:24792151	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:8673	pyrimethamine	ARO+CHEBI	PMID:24543765|PMID:11512524|PMID:11257045|PMID:11313656|PMID:12543697	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 9 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:8674	pyrimethanil	CHEBI	PMID:22949075|PMID:23246620|PMID:23258318|PMID:23410121|PMID:23436777	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:83663	pyrimorph	CHEBI	PMID:20000417|PMID:21298253|PMID:21567892|PMID:23431382|PMID:24093920	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:83346	pyriofenone	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:45395	pyrithiamine pyrophosphate	CHEBI	PMID:16356850|PMID:16365036|PMID:16728979|PMID:179991|PMID:18533652	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:45141	pyroquilon	CHEBI	PMID:24646830	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:32079	pyrrolnitrin	CHEBI	PMID:20373823|PMID:23149469|PMID:23990066|PMID:25679537|PMID:25901993	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:156550	pyrrolomycin A	ARO+CHEBI	PMID:36171648|PMID:17158935|PMID:26798098|PMID:7309630|PMID:7333969	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:59607	quaternium-15	CHEBI	PMID:15462465|PMID:20433443|PMID:20448270|PMID:21616561|PMID:22653068	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:8695	quercetagetin	CHEBI	PMID:20685402|PMID:22223143|PMID:23000494|PMID:23142567	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:16243	quercetin	CHEBI	PMID:16226777|PMID:17015250|PMID:17135030|PMID:17426744|PMID:18096136	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 3 target(s)
review-readiness	CHEBI:70147	quercetin-7-O-[α-L-rhamnopyranosyl(1→6)-β-D-galactopyranoside]	CHEBI	PMID:21155593	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:17558	quercitrin	CHEBI	PMID:10963295|PMID:11714358|PMID:11816040|PMID:12008093|PMID:15388977	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:192379	quinacillin	CHEBI	PMID:4108368	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:8711	quinacrine	CHEBI	PMID:11339632|PMID:11908878|PMID:19747949	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:233600	quinaminoprole	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:28593	quinidine	CHEBI	PMID:12477351|PMID:12699389|PMID:14971904|PMID:14973303|PMID:15089813	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:15854	quinine	CHEBI	PMID:10821711|PMID:10891117|PMID:10937718|PMID:11212126|PMID:11549443	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:52250	quinine sulfate	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:137041	quinine(1+)	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:48981	quinolin-8-ol	CHEBI	PMID:16914038|PMID:24206710|PMID:24445658|PMID:26067700|PMID:8877786	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:82040	quinoxyfen	CHEBI	PMID:21337673|PMID:23175987|PMID:23182285|PMID:23534560|PMID:24674876	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:8732	quinupristin	ARO	PMID:9746015|PMID:15700955	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:94771	quisinostat	CHEBI	PMID:19322073|PMID:19494837|PMID:19531653|PMID:19682743|PMID:19861438	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:156041	rac5c	CHEBI	PMID:24568342	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:556075	radicicol	CHEBI	PMID:16232632|PMID:16920739|PMID:18667483|PMID:20093793|PMID:20961859	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:234200	rafoxanide	CHEBI	PMID:28371477|PMID:28375620|PMID:28761836|PMID:29956794|PMID:30360618	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 9 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:29670	ramoplanin	ARO	PMID:25182650	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:84037	ravidomycin	CHEBI	PMID:20140934|PMID:3729344|PMID:6421790|PMID:6853365	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:143825	ravuconazole	ARO+CHEBI	PMID:18775650|PMID:10566016|PMID:11709320|PMID:18548464|PMID:20112166	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:219363	reedsmycin A	CHEBI	PMID:29616210|PMID:29914489|PMID:31018512|PMID:36499372	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:219367	reedsmycin B	CHEBI	PMID:31018512	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:219375	reedsmycin C	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:219380	reedsmycin D	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:219386	reedsmycin E	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66297	remangiflavanone A	CHEBI	PMID:10978202	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66298	remangiflavanone B	CHEBI	PMID:10978202	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:145994	remdesivir	CHEBI	PMID:26934220|PMID:28124907|PMID:28262699|PMID:28659436|PMID:29511076	MECHANISM_REVIEW: mechanism is absent; 9 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:29672	resorcinol monoacetate	CHEBI	PMID:14397848|PMID:20383916|PMID:21013033|PMID:3219416|PMID:4705689	MECHANISM_REVIEW: mechanism is absent; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66299	respirantin	CHEBI	PMID:17608530|PMID:17608531|PMID:8501018	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:121196	reumycin	CHEBI	PMID:1656661|PMID:3566230|PMID:4026251|PMID:4062279|PMID:4322358	MECHANISM_REVIEW: mechanism is absent; 8 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:229680	rezafungin	CHEBI	PMID:35249367	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:230470	rezafungin acetate	CHEBI	PMID:31763045|PMID:37212966|PMID:37471252|PMID:38502709	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:174376	rhapontigenin	CHEBI	PMID:11259321|PMID:16401387|PMID:17132206|PMID:17558811|PMID:20134237	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66303	rhinacanthin C	CHEBI	PMID:15256742|PMID:19303271|PMID:19403288|PMID:23025179|PMID:23393336	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66304	rhinacanthin D	CHEBI	PMID:19303271|PMID:19403288|PMID:19772749|PMID:8792629	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:141316	rhizopycnolide A	CHEBI	PMID:27441892	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:72590	rhizoxin	CHEBI	PMID:11169722|PMID:18344330|PMID:2364385|PMID:3120782|PMID:3753552	MECHANISM_REVIEW: mechanism is absent; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:32096	rhodomycin D	CHEBI	PMID:10631513|PMID:1473988|PMID:16545946|PMID:9098063	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66306	rhuscholide A	CHEBI	PMID:17290322	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:63580	ribavirin	CHEBI	PMID:21827730|PMID:22052088|PMID:22052220|PMID:22156853|PMID:22158703	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:180481	ribavirin 5'-diphosphate	CHEBI	PMID:10349689|PMID:10961691|PMID:15633995|PMID:17029670|PMID:22943620	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:45490	ribavirin 5'-monophosphate	CHEBI	PMID:10878288|PMID:12235158|PMID:12458963|PMID:12950173|PMID:1430786	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:45578	ribavirin 5'-triphosphate	CHEBI	PMID:11833782|PMID:12606760|PMID:15152003|PMID:15649562|PMID:15917509	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:45257	ribostamycin	ARO+CHEBI	PMID:8385262|PMID:11083623|PMID:10103173|PMID:11741285|PMID:1551291	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:10003	ribostamycin sulfate	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:45367	rifabutin	ARO	PMID:15700959	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:28077	rifampicin	ARO+CHEBI	PMID:15667909|PMID:6356275|PMID:11600355|PMID:14665784|PMID:14670633	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 12 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:29673	rifamycin SV	CHEBI	PMID:25256628	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:45304	rifapentine	ARO+CHEBI	PMID:15700959	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:75246	rifaximin	ARO+CHEBI	PMID:15667909|PMID:23092785|PMID:23095030|PMID:23183443|PMID:23216382	MECHANISM_REVIEW: mechanism is absent; 11 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:68602	rilpivirine hydrochloride	CHEBI	PMID:21225012|PMID:22257626	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:85129	ristocetin	ARO+CHEBI	PMID:17620|PMID:2532132|PMID:25323720|PMID:25359910|PMID:25701765	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:45409	ritonavir	CHEBI	PMID:11363086|PMID:11363184|PMID:11363300|PMID:11363329|PMID:11363397	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:131785	Ro 5-3335	CHEBI	PMID:1282790|PMID:1362952|PMID:1397654|PMID:22912405|PMID:24651404	MECHANISM_REVIEW: mechanism is absent; 8 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:8881	robustaflavone	CHEBI	PMID:10843573|PMID:19280159|PMID:9806485	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:70146	robustaside D	CHEBI	PMID:21155593	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:70143	robustaside E	CHEBI	PMID:21155593	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:70144	robustaside F	CHEBI	PMID:21155593	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:70145	robustaside G	CHEBI	PMID:21155593	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66309	rocaglamide	CHEBI	PMID:20685036|PMID:20706274|PMID:21417924|PMID:22283818	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:156498	rohitukine	CHEBI	PMID:17963866|PMID:19686817|PMID:19757855|PMID:21898150|PMID:22113419	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:32103	rokitamycin	ARO	PMID:1779258	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:63334	rolitetracycline	CHEBI	PMID:1650428	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:61080	romidepsin	CHEBI	PMID:18205373|PMID:20645688|PMID:21110829|PMID:7513682|PMID:8175483	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:141154	ronidazole	CHEBI	PMID:15287575|PMID:21257565|PMID:22711930|PMID:25059163|PMID:25141357	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:87084	rosaramicin	ARO+CHEBI	PMID:475368|PMID:2088343|PMID:3890223|PMID:3988965|PMID:43705	MECHANISM_REVIEW: mechanism is absent; 11 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:72346	roseoflavin	CHEBI	PMID:11112846|PMID:16592946|PMID:18156273|PMID:19246992|PMID:19333008	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:131715	rosoxacin	CHEBI	PMID:17804284|PMID:1966732|PMID:2934234|PMID:2958947|PMID:3122279	MECHANISM_REVIEW: mechanism is absent; 8 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68785	rotiorinol A	CHEBI	PMID:16792406	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68786	rotiorinol C	CHEBI	PMID:16792406	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:35817	roxarsone	CHEBI	PMID:12724787|PMID:12731831|PMID:12731832|PMID:18414637|PMID:21388897	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:48844	roxithromycin	ARO+CHEBI	PMID:15980346|PMID:10582867	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:138243	rubesanolide D	CHEBI	PMID:22565549|PMID:28381502	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:69533	rubiadin	CHEBI	PMID:10410466|PMID:16213120|PMID:19793347|PMID:20965744|PMID:21973054	MECHANISM_REVIEW: mechanism is absent; 8 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:69518	rubiarbonol G	CHEBI	PMID:21973054	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
