application_number	application_type	product_number	sponsor_name	drug_name	ingredient_name	unii	standard_inchi_key	gsrs_record_version	approval_date	submission_status	marketing_status	currently_marketed	drugsfda_version	drugsfda_retrieved_on	unii_version	gsrs_retrieved_on
000159	NDA	001	LILLY	SULFAPYRIDINE	SULFAPYRIDINE	Y5V2N1KE8U	GECHUMIMRBOMGK-UHFFFAOYSA-N	34	1939-03-09	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
020363	NDA	001	NOVARTIS	FAMVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	1994-06-29	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
020363	NDA	002	NOVARTIS	FAMVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	1994-06-29	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
020363	NDA	003	NOVARTIS	FAMVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	1994-06-29	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
077487	ANDA	001	TEVA PHARMS	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2007-08-24	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
077487	ANDA	002	TEVA PHARMS	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2007-08-24	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
077487	ANDA	003	TEVA PHARMS	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2007-08-24	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
078278	ANDA	001	CIPLA	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-03-21	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
078278	ANDA	002	CIPLA	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-03-21	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
078278	ANDA	003	CIPLA	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-03-21	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
090128	ANDA	001	HIKMA	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-03-21	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
090128	ANDA	002	HIKMA	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-03-21	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
090128	ANDA	003	HIKMA	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-03-21	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091114	ANDA	001	AUROBINDO PHARMA LTD	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-03-21	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091114	ANDA	002	AUROBINDO PHARMA LTD	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-03-21	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091114	ANDA	003	AUROBINDO PHARMA LTD	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-03-21	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091480	ANDA	001	APOTEX	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-07-22	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091480	ANDA	002	APOTEX	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-07-22	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091480	ANDA	003	APOTEX	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-07-22	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
201022	ANDA	001	MACLEODS PHARMS LTD	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2012-01-12	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
201022	ANDA	002	MACLEODS PHARMS LTD	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2012-01-12	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
201022	ANDA	003	MACLEODS PHARMS LTD	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2012-01-12	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
201333	ANDA	001	NATCO PHARMA	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-03-24	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
201333	ANDA	002	NATCO PHARMA	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-03-24	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
201333	ANDA	003	NATCO PHARMA	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2011-03-24	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
202438	ANDA	001	HETERO LABS LTD V	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2014-09-10	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
202438	ANDA	002	HETERO LABS LTD V	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2014-09-10	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
202438	ANDA	003	HETERO LABS LTD V	FAMCICLOVIR	FAMCICLOVIR	QIC03ANI02	GGXKWVWZWMLJEH-UHFFFAOYSA-N	59	2014-09-10	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
012209	NDA	001	SPECTRUM PHARMS	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1962-04-25	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
012209	NDA	002	SPECTRUM PHARMS	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1962-04-25	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
016765	NDA	001	ELORAC	FLUOROPLEX	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1970-07-31	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
016831	NDA	001	EXTROVIS	EFUDEX	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1970-07-29	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
016831	NDA	002	EXTROVIS	EFUDEX	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1970-07-29	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
016831	NDA	003	EXTROVIS	EFUDEX	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1970-07-29	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
016988	NDA	001	CHARTWELL RX	FLUOROPLEX	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1971-08-06	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
020985	NDA	001	EXTROVIS	CARAC	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2000-10-27	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
022259	NDA	001	HILL DERMACEUTICALS	TOLAK	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2015-09-18	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040023	ANDA	001	TEVA PARENTERAL	ADRUCIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1991-10-18	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040278	ANDA	001	FRESENIUS KABI USA	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1998-09-30	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040278	ANDA	002	FRESENIUS KABI USA	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1998-09-30	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040279	ANDA	001	FRESENIUS KABI USA	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1998-09-30	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040279	ANDA	002	FRESENIUS KABI USA	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1998-09-30	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040291	ANDA	001	FRESENIUS KABI USA	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1999-03-24	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040333	ANDA	001	TEVA PHARMS USA	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2000-01-27	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040334	ANDA	001	TEVA PHARMS USA	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2000-02-25	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040334	ANDA	002	TEVA PHARMS USA	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2000-02-25	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040379	ANDA	001	FRESENIUS KABI USA	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2000-11-15	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040743	ANDA	001	ACCORD HLTHCARE	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2007-04-26	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040743	ANDA	002	ACCORD HLTHCARE	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2007-04-26	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040772	ANDA	001	EBEWE PHARMA	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2008-08-11	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040798	ANDA	001	ACCORD HLTHCARE	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2007-04-26	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
040798	ANDA	002	ACCORD HLTHCARE	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2007-04-26	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
076526	ANDA	001	TARO	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2003-11-05	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
076526	ANDA	002	TARO	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2003-11-05	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
077524	ANDA	001	DR REDDYS LABS SA	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2008-04-11	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
081225	ANDA	001	TEVA PARENTERAL	ADRUCIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1991-08-28	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
087791	ANDA	001	MARCHAR	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1983-01-18	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
087792	ANDA	001	SPECTRUM PHARMS	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1982-10-13	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
089508	ANDA	001	BEDFORD	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	1988-01-26	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
090368	ANDA	001	TARO	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2010-03-05	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091299	ANDA	001	SANDOZ	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2011-05-02	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091299	ANDA	002	SANDOZ	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2011-05-02	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
202668	ANDA	001	EUGIA PHARMA SPECLTS	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2012-07-17	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
202668	ANDA	002	EUGIA PHARMA SPECLTS	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2012-07-17	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
202669	ANDA	001	EUGIA PHARMA SPECLTS	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2012-07-17	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
202669	ANDA	002	EUGIA PHARMA SPECLTS	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2012-07-17	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
203122	ANDA	001	EXTROVIS	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2015-04-20	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
203608	ANDA	001	SAGENT PHARMS INC	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2017-05-11	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
203608	ANDA	002	SAGENT PHARMS INC	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2017-05-11	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
203609	ANDA	001	SAGENT PHARMS INC	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2016-02-17	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
203609	ANDA	002	SAGENT PHARMS INC	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2016-02-17	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
209219	ANDA	001	INGENUS PHARMS LLC	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2019-12-12	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
209219	ANDA	002	INGENUS PHARMS LLC	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2019-12-12	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
209271	ANDA	001	INGENUS PHARMS LLC	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2019-12-11	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
209271	ANDA	002	INGENUS PHARMS LLC	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2019-12-11	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
210123	ANDA	001	GLAND	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2017-10-27	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
210123	ANDA	002	GLAND	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2017-10-27	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
210124	ANDA	001	GLAND	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2017-12-26	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
210124	ANDA	002	GLAND	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2017-12-26	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
214845	ANDA	001	ACCORD HLTHCARE	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2021-10-07	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
215612	ANDA	001	ENCUBE	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2023-11-02	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
215699	ANDA	001	KINDOS	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2025-02-06	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
216494	ANDA	001	KINDOS	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2024-09-24	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
216942	ANDA	001	ENCUBE	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2025-02-12	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
217295	ANDA	001	ALEMBIC	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2023-03-03	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
217676	ANDA	001	ALEMBIC	FLUOROURACIL	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2023-10-18	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
220201	NDA	001	AVYXA HOLDINGS	FAVLYXA	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2026-02-20	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
220201	NDA	002	AVYXA HOLDINGS	FAVLYXA	FLUOROURACIL	U3P01618RT	GHASVSINZRGABV-UHFFFAOYSA-N	82	2026-02-20	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
020038	NDA	001	GENZYME CORP	FLUDARA	FLUDARABINE PHOSPHATE	1X9VK9O1SC	GIUYCYHIANZCFB-FJFJXFQQSA-N	31	1991-04-18	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
022137	NDA	001	CAPLIN ONE LABS	FLUDARABINE PHOSPHATE	FLUDARABINE PHOSPHATE	1X9VK9O1SC	GIUYCYHIANZCFB-FJFJXFQQSA-N	31	2007-09-21	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
022273	NDA	001	SANOFI AVENTIS US	OFORTA	FLUDARABINE PHOSPHATE	1X9VK9O1SC	GIUYCYHIANZCFB-FJFJXFQQSA-N	31	2008-12-18	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
076349	ANDA	001	HIKMA	FLUDARABINE PHOSPHATE	FLUDARABINE PHOSPHATE	1X9VK9O1SC	GIUYCYHIANZCFB-FJFJXFQQSA-N	31	2003-08-28	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
076661	ANDA	001	SAGENT PHARMS INC	FLUDARABINE PHOSPHATE	FLUDARABINE PHOSPHATE	1X9VK9O1SC	GIUYCYHIANZCFB-FJFJXFQQSA-N	31	2004-04-28	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
077790	ANDA	001	HOSPIRA	FLUDARABINE PHOSPHATE	FLUDARABINE PHOSPHATE	1X9VK9O1SC	GIUYCYHIANZCFB-FJFJXFQQSA-N	31	2007-04-06	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
078393	ANDA	001	FRESENIUS KABI USA	FLUDARABINE PHOSPHATE	FLUDARABINE PHOSPHATE	1X9VK9O1SC	GIUYCYHIANZCFB-FJFJXFQQSA-N	31	2007-10-15	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
078544	ANDA	001	FRESENIUS KABI USA	FLUDARABINE PHOSPHATE	FLUDARABINE PHOSPHATE	1X9VK9O1SC	GIUYCYHIANZCFB-FJFJXFQQSA-N	31	2007-10-15	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
078610	ANDA	001	ACTAVIS TOTOWA	FLUDARABINE PHOSPHATE	FLUDARABINE PHOSPHATE	1X9VK9O1SC	GIUYCYHIANZCFB-FJFJXFQQSA-N	31	2009-02-11	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
090724	ANDA	001	AREVA PHARMS	FLUDARABINE PHOSPHATE	FLUDARABINE PHOSPHATE	1X9VK9O1SC	GIUYCYHIANZCFB-FJFJXFQQSA-N	31	2010-09-27	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
200647	ANDA	001	EXTROVIS	FLUDARABINE PHOSPHATE	FLUDARABINE PHOSPHATE	1X9VK9O1SC	GIUYCYHIANZCFB-FJFJXFQQSA-N	31	2011-12-21	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
200648	ANDA	001	RISING	FLUDARABINE PHOSPHATE	FLUDARABINE PHOSPHATE	1X9VK9O1SC	GIUYCYHIANZCFB-FJFJXFQQSA-N	31	2012-10-16	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
203738	ANDA	001	ACTAVIS LLC	FLUDARABINE PHOSPHATE	FLUDARABINE PHOSPHATE	1X9VK9O1SC	GIUYCYHIANZCFB-FJFJXFQQSA-N	31	2017-02-28	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
220196	ANDA	001	HISUN PHARM HANGZHOU	FLUDARABINE PHOSPHATE	FLUDARABINE PHOSPHATE	1X9VK9O1SC	GIUYCYHIANZCFB-FJFJXFQQSA-N	31	2026-07-23	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
016000	NDA	002	BAYER HLTHCARE	SULLA	SULFAMETER	3L179F09D6	GPTONYMQFTZPKC-UHFFFAOYSA-N	20	1966-07-01	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
019735	NDA	001	JANSSEN PHARMS	FLOXIN	OFLOXACIN	A4P49JAZ9H	GSDSWSVVBLHKDQ-UHFFFAOYSA-N	58	1990-12-28	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
019735	NDA	002	JANSSEN PHARMS	FLOXIN	OFLOXACIN	A4P49JAZ9H	GSDSWSVVBLHKDQ-UHFFFAOYSA-N	58	1990-12-28	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
019735	NDA	003	JANSSEN PHARMS	FLOXIN	OFLOXACIN	A4P49JAZ9H	GSDSWSVVBLHKDQ-UHFFFAOYSA-N	58	1990-12-28	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
019921	NDA	001	ALLERGAN	OCUFLOX	OFLOXACIN	A4P49JAZ9H	GSDSWSVVBLHKDQ-UHFFFAOYSA-N	58	1993-07-30	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
020087	NDA	001	ORTHO MCNEIL PHARM	FLOXIN IN DEXTROSE 5%	OFLOXACIN	A4P49JAZ9H	GSDSWSVVBLHKDQ-UHFFFAOYSA-N	58	1992-03-31	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
020087	NDA	002	ORTHO MCNEIL PHARM	FLOXIN	OFLOXACIN	A4P49JAZ9H	GSDSWSVVBLHKDQ-UHFFFAOYSA-N	58	1992-03-31	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
020087	NDA	003	ORTHO MCNEIL PHARM	FLOXIN	OFLOXACIN	A4P49JAZ9H	GSDSWSVVBLHKDQ-UHFFFAOYSA-N	58	1992-03-31	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
020087	NDA	004	ORTHO MCNEIL PHARM	FLOXIN IN DEXTROSE 5% IN PLASTIC CONTAINER	OFLOXACIN	A4P49JAZ9H	GSDSWSVVBLHKDQ-UHFFFAOYSA-N	58	1992-03-31	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
