determinant_id	determinant_name	relation	antibiotic_id	antibiotic_name	mechanism	mechanism_source_id
ARO:3000453	streptogramin vat acetyltransferase	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3000495	ErmD	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000498	ErmF	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000522	ErmG	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000592	ErmN	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000593	ErmQ	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000594	ErmR	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000595	ErmT	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000596	ErmX	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000599	Erm(33)	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000600	Erm(34)	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000601	Erm(38)	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000602	Erm(39)	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000603	Erm(41)	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000604	Erm(35)	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000605	Erm(36)	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002814	clbA	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002815	clbB	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002816	clbC	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002829	vgaA	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3002830	vgaALC	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3002831	vgaC	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3002833	vgaE	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3002840	vatA	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3002841	vatB	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3002842	vatC	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3002843	vatD	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3002844	vatE	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3002845	vatH	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3003441	cfrA	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3003744	vatF	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3003749	salA	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3003907	cipA	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3003987	VatI	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3004181	Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3004476	vmlR	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3004715	vga(E) Staphylococcus cohnii	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3005121	lsaD	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3007026	salB	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3007027	salC	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3007028	salD	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3007637	Clostridioides difficile cplR	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3007644	Clostridium perfringes cplR	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3007646	Neobacillus vireti vmlR2	confers_resistance_to_antibiotic	ARO:3000669	virginiamycin M1	UNKNOWN	
ARO:3002814	clbA	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002815	clbB	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002816	clbC	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002831	vgaC	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	UNKNOWN	
ARO:3002833	vgaE	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	UNKNOWN	
ARO:3003441	cfrA	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3003749	salA	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	UNKNOWN	
ARO:3003907	cipA	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3004476	vmlR	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	UNKNOWN	
ARO:3004599	clcD	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3004715	vga(E) Staphylococcus cohnii	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	UNKNOWN	
ARO:3005023	cfrE	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3005081	Thermus thermophilus uL3 mutations conferring resistance to pleuromutilin antibiotics	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	UNKNOWN	
ARO:3005083	Thermus thermophilus 23s rRNA conferring resistance to pleuromutilin antibiotics	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	UNKNOWN	
ARO:3005121	lsaD	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	UNKNOWN	
ARO:3007026	salB	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	UNKNOWN	
ARO:3007027	salC	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	UNKNOWN	
ARO:3007028	salD	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	UNKNOWN	
ARO:3007029	salE	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	UNKNOWN	
ARO:3007646	Neobacillus vireti vmlR2	confers_resistance_to_antibiotic	ARO:3000671	tiamulin	UNKNOWN	
ARO:3000250	ErmC	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000326	ErmE	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000347	ErmA	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000375	ErmB	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000392	Erm(37)	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000453	streptogramin vat acetyltransferase	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3000495	ErmD	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000498	ErmF	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000522	ErmG	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000592	ErmN	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000593	ErmQ	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000594	ErmR	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000595	ErmT	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000596	ErmX	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000599	Erm(33)	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000600	Erm(34)	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000601	Erm(38)	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000602	Erm(39)	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000603	Erm(41)	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000604	Erm(35)	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000605	Erm(36)	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002814	clbA	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002815	clbB	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002816	clbC	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3003441	cfrA	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3003907	cipA	confers_resistance_to_antibiotic	ARO:3000672	madumycin II	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000250	ErmC	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000326	ErmE	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000347	ErmA	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000375	ErmB	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000392	Erm(37)	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000453	streptogramin vat acetyltransferase	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3000495	ErmD	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000498	ErmF	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000522	ErmG	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000592	ErmN	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000593	ErmQ	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000594	ErmR	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000595	ErmT	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000596	ErmX	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000599	Erm(33)	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000600	Erm(34)	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000601	Erm(38)	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000602	Erm(39)	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000603	Erm(41)	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000604	Erm(35)	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000605	Erm(36)	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002814	clbA	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002815	clbB	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002816	clbC	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3003441	cfrA	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3003907	cipA	confers_resistance_to_antibiotic	ARO:3000673	griseoviridin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000118	vgaB	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	UNKNOWN	
ARO:3000250	ErmC	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000300	lsaA	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	UNKNOWN	
ARO:3000326	ErmE	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000347	ErmA	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000375	ErmB	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000392	Erm(37)	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000453	streptogramin vat acetyltransferase	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3000495	ErmD	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000498	ErmF	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000522	ErmG	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000592	ErmN	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000593	ErmQ	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000594	ErmR	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000595	ErmT	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000596	ErmX	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000599	Erm(33)	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000600	Erm(34)	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000601	Erm(38)	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000602	Erm(39)	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000603	Erm(41)	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000604	Erm(35)	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000605	Erm(36)	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002814	clbA	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002815	clbB	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002816	clbC	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3002832	vgaD	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	UNKNOWN	
ARO:3003441	cfrA	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3003907	cipA	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3003969	lmrP	confers_resistance_to_antibiotic	ARO:3000674	dalfopristin	UNKNOWN	
ARO:3000250	ErmC	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000326	ErmE	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000347	ErmA	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000375	ErmB	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000392	Erm(37)	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000495	ErmD	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000498	ErmF	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000522	ErmG	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000592	ErmN	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000593	ErmQ	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000594	ErmR	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000595	ErmT	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000596	ErmX	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000599	Erm(33)	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000600	Erm(34)	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000601	Erm(38)	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000602	Erm(39)	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000603	Erm(41)	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000604	Erm(35)	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000605	Erm(36)	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3001307	vgbA	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3001308	vgbB	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3003990	vgbC	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3007033	Erm(51)	confers_resistance_to_antibiotic	ARO:3000675	pristinamycin IB	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000250	ErmC	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000326	ErmE	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000347	ErmA	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000375	ErmB	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000392	Erm(37)	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000495	ErmD	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000498	ErmF	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000522	ErmG	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000592	ErmN	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000593	ErmQ	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000594	ErmR	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000595	ErmT	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000596	ErmX	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000599	Erm(33)	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000600	Erm(34)	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000601	Erm(38)	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000602	Erm(39)	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000603	Erm(41)	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000604	Erm(35)	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3000605	Erm(36)	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_TARGET_ALTERATION	ARO:3000519
ARO:3001307	vgbA	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3001308	vgbB	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3003990	vgbC	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	ANTIBIOTIC_INACTIVATION	ARO:3000557
ARO:3004476	vmlR	confers_resistance_to_antibiotic	ARO:3000677	virginiamycin S2	UNKNOWN	
